item_id,order_status,created_at,stock_keeping_unit,price,qty_ordered,grand_total,increment_id,product_category,sales_commission_code,discount_amount,payment_method,BI Status,market_value,Customer Since,Customer ID
212072,refund,2016-07-03,B-power_8284384-42,2299.0,1,2299.0,100148089,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,2299,2016-07-01,305
212074,completed,2016-07-03,Emotions_Emo-BS-28436,2400.0,1,2400.0,100148090,Home & Living,Unknown,0.0,Cash_on_delivery,Net,2400,2016-07-01,263
212075,canceled,2016-07-03,J&J_JJNR16,399.0,1,894.0,100148091,Kids & Baby,Unknown,0.0,Cash_on_delivery,Gross,399,2016-07-01,306
212076,canceled,2016-07-03,J&J_JJPS-007XL,495.0,1,894.0,100148091,Kids & Baby,Unknown,0.0,Cash_on_delivery,Gross,495,2016-07-01,306
212077,completed,2016-07-03,rub_Rubian_VR-Box With Remote,1765.0,1,1765.0,100148092,Mobiles & Tablets,Unknown,0.0,Cash_on_delivery,Net,1765,2016-07-01,307
212078,completed,2016-07-03,J&J_JJNR16,399.0,1,1293.0,100148093,Kids & Baby,Unknown,0.0,Cash_on_delivery,Net,399,2016-07-01,306
212079,completed,2016-07-03,J&J_JJPS-007XL,495.0,1,1293.0,100148093,Kids & Baby,Unknown,0.0,Cash_on_delivery,Net,495,2016-07-01,306
212080,completed,2016-07-03,J&J_JJNR12,399.0,1,1293.0,100148093,Kids & Baby,Unknown,0.0,Cash_on_delivery,Net,399,2016-07-01,306
212081,refund,2016-07-03,nabila_Ngage FOR Honey,6900.0,1,6900.0,100148094,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Valid,6900,2016-07-01,308
212082,completed,2016-07-03,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100148095,Soghaat,Unknown,0.0,Cash_on_delivery,Net,350,2016-07-01,309
212083,canceled,2016-07-03,UK_Gift Box Pistachio Delight 500 Gms,370.0,1,870.0,100148096,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,370,2016-07-01,310
212084,canceled,2016-07-03,UK_Gift Box Habshi Halwa 500 Gms,340.0,1,870.0,100148096,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,340,2016-07-01,310
212085,canceled,2016-07-03,UK_Namkino Mix Nimco 200 Gms,80.0,2,870.0,100148096,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,160,2016-07-01,310
212086,canceled,2016-07-03,Truck Art Round metal tray,3500.0,1,9353.02,100148097,Home & Living,Unknown,0.0,Others,Gross,3500,2016-07-01,311
212087,canceled,2016-07-03,UK_Soan Papdi Orange 250 Gms,150.0,1,1040.0,100148098,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,150,2016-07-01,312
212088,canceled,2016-07-03,UK_Namkino All In One 200 Gms,80.0,1,1040.0,100148098,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,80,2016-07-01,312
212089,canceled,2016-07-03,RS_Soan Papri-250gm,150.0,1,1040.0,100148098,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,150,2016-07-01,312
212090,canceled,2016-07-03,RS_Karachi Halwa Tin,280.0,1,1040.0,100148098,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,280,2016-07-01,312
212091,canceled,2016-07-03,RS_Double Delight,380.0,1,1040.0,100148098,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,380,2016-07-01,312
212092,completed,2016-07-03,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100148099,Soghaat,Unknown,0.0,Cash_on_delivery,Net,350,2016-07-01,313
212093,completed,2016-07-03,CK_530-Vest-XLarge,203.0,1,203.0,100148100,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,203,2016-07-01,314
212095,canceled,2016-07-03,CK_530-Underwear-XLarge,203.0,1,203.0,100148101,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,203,2016-07-01,314
212097,completed,2016-07-03,closecomfort_PC8,29000.0,1,29000.0,100148102,Appliances,Unknown,0.0,Cash_on_delivery,Net,29000,2016-07-01,315
212098,refund,2016-07-03,edifier_XM6-PF,7930.0,1,7930.0,100148103,Computing,Unknown,0.0,Cash_on_delivery,Valid,7930,2016-07-01,316
212099,refund,2016-07-03,cr_AJWA DATES (400 GM),925.0,1,925.0,100148104,Soghaat,Unknown,0.0,Cash_on_delivery,Valid,925,2016-07-01,317
212100,refund,2016-07-03,west point_WF-306,3070.0,1,3070.0,100148105,Appliances,Unknown,0.0,Cash_on_delivery,Valid,3070,2016-07-01,317
212101,refund,2016-07-03,Veet_4,165.0,1,165.0,100148106,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Valid,165,2016-07-01,318
212102,completed,2016-07-03,kcc_glamour deal,320.0,1,320.0,100148107,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,320,2016-07-01,319
212103,refund,2016-07-03,qzs_Black V-Neck T-Shirt,800.0,1,800.0,100148108,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,800,2016-07-01,320
212104,refund,2016-07-03,sm-SamsungC3520,6700.0,1,6700.0,100148109,Mobiles & Tablets,Unknown,0.0,Cash_on_delivery,Valid,6700,2016-07-01,321
212105,refund,2016-07-03,qzs_V-neck by QZS Clothing,550.0,1,550.0,100148110,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,550,2016-07-01,321
212106,completed,2016-07-03,vitamin_Kojic Acid Whitening Face Wash,280.0,1,280.0,100148111,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,280,2016-07-01,322
212107,canceled,2016-07-03,Dany_6954217552453,6900.0,1,6900.0,100148112,Mobiles & Tablets,Unknown,0.0,Bank or Card,Gross,6900,2016-07-01,275
212108,canceled,2016-07-03,BO_4 Ft Sunset Glow Baby Swimming Pool,1190.0,1,22824.0,100148113,Others,Unknown,0.0,Others,Gross,1190,2016-07-01,323
212109,canceled,2016-07-03,RT002-M,2339.0,1,22824.0,100148113,Men's Fashion,Unknown,0.0,Others,Gross,2339,2016-07-01,323
212111,canceled,2016-07-03,shubinak_SN-ERT-13-S - 34,1200.0,1,22824.0,100148113,Men's Fashion,Unknown,0.0,Others,Gross,1200,2016-07-01,323
212113,canceled,2016-07-03,shubinak_SN-ERT-13-grey-S - 34,1200.0,1,22824.0,100148113,Men's Fashion,Unknown,0.0,Others,Gross,1200,2016-07-01,323
212115,canceled,2016-07-03,AKL_A131128767_SS-25_Light Blue,3775.0,1,22824.0,100148113,Women's Fashion,Unknown,0.0,Others,Gross,3775,2016-07-01,323
212116,canceled,2016-07-03,AKL_A131130507_SS-161_Blue,3975.0,2,22824.0,100148113,Women's Fashion,Unknown,0.0,Others,Gross,7950,2016-07-01,323
212117,canceled,2016-07-03,Silkasia_Cream Stylish Embroidered Dress,4500.0,1,22824.0,100148113,Women's Fashion,Unknown,0.0,Others,Gross,4500,2016-07-01,323
212118,canceled,2016-07-03,UK_Soan Papdi Original 250 Gms,150.0,1,22824.0,100148113,Soghaat,Unknown,0.0,Others,Gross,150,2016-07-01,323
212119,canceled,2016-07-03,UK_Namkino Crunchy Nut Mix 200 Gms,100.0,1,22824.0,100148113,Soghaat,Unknown,0.0,Others,Gross,100,2016-07-01,323
212120,canceled,2016-07-03,UK_ Namkino Lajawab Mix 200 Gms,80.0,1,22824.0,100148113,Soghaat,Unknown,0.0,Others,Gross,80,2016-07-01,323
212121,canceled,2016-07-03,UK_Namkino Masala Sev 200 Gms,80.0,1,22824.0,100148113,Soghaat,Unknown,0.0,Others,Gross,80,2016-07-01,323
212122,canceled,2016-07-03,UK_Kala Jamun Tin Pack 500 Gms,260.0,1,22824.0,100148113,Soghaat,Unknown,0.0,Others,Gross,260,2016-07-01,323
212123,canceled,2016-07-03,Dany_6954217552453,6900.0,1,6900.0,100148114,Mobiles & Tablets,Unknown,0.0,Bank or Card,Gross,6900,2016-07-01,275
212124,canceled,2016-07-03,QMobile Bolt T50,3750.0,1,3750.0,100148115,Mobiles & Tablets,1234,0.0,Bank or Card,Gross,3750,2016-07-01,324
212125,canceled,2016-07-03,BO_4 Ft Sunset Glow Baby Swimming Pool,1190.0,1,20987.0,100148116,Others,Unknown,0.0,Others,Gross,1190,2016-07-01,323
212126,canceled,2016-07-03,AKL_A131128767_SS-25_Light Blue,3775.0,1,20987.0,100148116,Women's Fashion,Unknown,0.0,Others,Gross,3775,2016-07-01,323
212127,canceled,2016-07-03,Silkasia_Cream Stylish Embroidered Dress,4500.0,1,20987.0,100148116,Women's Fashion,Unknown,0.0,Others,Gross,4500,2016-07-01,323
212128,canceled,2016-07-03,UK_Kala Jamun Tin Pack 500 Gms,260.0,1,20987.0,100148116,Soghaat,Unknown,0.0,Others,Gross,260,2016-07-01,323
212129,canceled,2016-07-03,UK_Namkino Mix Nimco 200 Gms,80.0,1,20987.0,100148116,Soghaat,Unknown,0.0,Others,Gross,80,2016-07-01,323
212130,canceled,2016-07-03,UK_ Namkino Lajawab Mix 200 Gms,80.0,1,20987.0,100148116,Soghaat,Unknown,0.0,Others,Gross,80,2016-07-01,323
212131,canceled,2016-07-03,UK_Namkino All In One 200 Gms,80.0,1,20987.0,100148116,Soghaat,Unknown,0.0,Others,Gross,80,2016-07-01,323
212132,canceled,2016-07-03,UK_Soan Papdi Original 250 Gms,150.0,1,20987.0,100148116,Soghaat,Unknown,0.0,Others,Gross,150,2016-07-01,323
212133,canceled,2016-07-03,UK_Namkino Masala Sev 200 Gms,80.0,1,20987.0,100148116,Soghaat,Unknown,0.0,Others,Gross,80,2016-07-01,323
212134,canceled,2016-07-03,Farah_3-B,2996.0,2,20987.0,100148116,Women's Fashion,Unknown,0.0,Others,Gross,5992,2016-07-01,323
212135,canceled,2016-07-03,shubinak_SN-ERT-13-S - 34,1200.0,2,20987.0,100148116,Men's Fashion,Unknown,0.0,Others,Gross,2400,2016-07-01,323
212137,canceled,2016-07-03,shubinak_SN-ERT-13-grey-M - 36,1200.0,2,20987.0,100148116,Men's Fashion,Unknown,0.0,Others,Gross,2400,2016-07-01,323
212139,canceled,2016-07-03,BO_4 Ft Sunset Glow Baby Swimming Pool,1190.0,1,14995.0,100148117,Others,Unknown,0.0,Others,Gross,1190,2016-07-01,323
212140,canceled,2016-07-03,AKL_A131128767_SS-25_Light Blue,3775.0,1,14995.0,100148117,Women's Fashion,Unknown,0.0,Others,Gross,3775,2016-07-01,323
212141,canceled,2016-07-03,Silkasia_Cream Stylish Embroidered Dress,4500.0,1,14995.0,100148117,Women's Fashion,Unknown,0.0,Others,Gross,4500,2016-07-01,323
212142,canceled,2016-07-03,UK_Kala Jamun Tin Pack 500 Gms,260.0,1,14995.0,100148117,Soghaat,Unknown,0.0,Others,Gross,260,2016-07-01,323
212143,canceled,2016-07-03,UK_Namkino Mix Nimco 200 Gms,80.0,1,14995.0,100148117,Soghaat,Unknown,0.0,Others,Gross,80,2016-07-01,323
212144,canceled,2016-07-03,UK_ Namkino Lajawab Mix 200 Gms,80.0,1,14995.0,100148117,Soghaat,Unknown,0.0,Others,Gross,80,2016-07-01,323
212145,canceled,2016-07-03,UK_Namkino All In One 200 Gms,80.0,1,14995.0,100148117,Soghaat,Unknown,0.0,Others,Gross,80,2016-07-01,323
212146,canceled,2016-07-03,UK_Soan Papdi Original 250 Gms,150.0,1,14995.0,100148117,Soghaat,Unknown,0.0,Others,Gross,150,2016-07-01,323
212147,canceled,2016-07-03,UK_Namkino Masala Sev 200 Gms,80.0,1,14995.0,100148117,Soghaat,Unknown,0.0,Others,Gross,80,2016-07-01,323
212148,canceled,2016-07-03,shubinak_SN-ERT-13-S - 34,1200.0,2,14995.0,100148117,Men's Fashion,Unknown,0.0,Others,Gross,2400,2016-07-01,323
212150,canceled,2016-07-03,shubinak_SN-ERT-13-grey-M - 36,1200.0,2,14995.0,100148117,Men's Fashion,Unknown,0.0,Others,Gross,2400,2016-07-01,323
212152,completed,2016-07-03,kcc_krone deal,360.0,1,360.0,100148118,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,360,2016-07-01,325
212153,completed,2016-07-03,kcc_bakheer,120.0,1,120.0,100148119,Home & Living,Unknown,0.0,Cash_on_delivery,Net,120,2016-07-01,325
212154,refund,2016-07-03,bata_comfit-8744557-41-7,799.0,1,799.0,100148120,Men's Fashion,3118078,0.0,Cash_on_delivery,Valid,799,2016-07-01,326
212156,completed,2016-07-03,JBS_WEN-043,1880.0,1,2700.0,100148121,Others,Unknown,0.0,Cash_on_delivery,Net,1880,2016-07-01,23
212157,completed,2016-07-03,JBS_TAT-173,820.0,1,2700.0,100148121,Home & Living,Unknown,0.0,Cash_on_delivery,Net,820,2016-07-01,23
212158,completed,2016-07-03,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100148122,Soghaat,r-hdd-70202,0.0,Cash_on_delivery,Net,350,2016-07-01,327
212159,completed,2016-07-03,RS_Kaju Barfi,425.0,1,425.0,100148123,Soghaat,r-hdd-70202,0.0,Cash_on_delivery,Net,425,2016-07-01,327
212160,canceled,2016-07-03,kkc_Jasmine King Air Freshener,144.0,1,144.0,100148124,Home & Living,Unknown,0.0,Cash_on_delivery,Gross,144,2016-07-01,133
212161,completed,2016-07-03,kcc_krone deal,360.0,1,360.0,100148125,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,360,2016-07-01,328
212162,completed,2016-07-03,kcc_Oudh Pocket Perfume,120.0,1,0.0,100148126,Beauty & Grooming,Unknown,0.0,Others,Net,120,2016-07-01,329
212163,refund,2016-07-03,kcc_Cool Pocket Perfume,120.0,1,120.0,100148127,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Valid,120,2016-07-01,330
212164,refund,2016-07-03,Hstyle_HW-2016165,350.0,1,350.0,100148128,Beauty & Grooming,80311,0.0,Cash_on_delivery,Valid,350,2016-07-01,331
212165,completed,2016-07-03,kcc_glamour deal,320.0,1,320.0,100148129,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,320,2016-07-01,332
212166,canceled,2016-07-03,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100148130,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,350,2016-07-01,333
212167,completed,2016-07-03,Al Muhafiz Sohan Halwa Almond,350.0,1,1150.0,100148131,Soghaat,Unknown,0.0,Cash_on_delivery,Net,350,2016-07-01,334
212168,completed,2016-07-03,itter_AB 1126,800.0,1,1150.0,100148131,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,800,2016-07-01,334
212169,refund,2016-07-03,emo_Emo-VB-12 Black Blazer,3299.0,1,3299.0,100148132,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,3299,2016-07-01,140
212170,canceled,2016-07-03,emo_Emo-VB-12 Black Blazer,3299.0,1,3299.0,100148133,Men's Fashion,Unknown,0.0,Bank or Card,Gross,3299,2016-07-01,140
212171,completed,2016-07-03,kcc_glamour deal,320.0,1,320.0,100148134,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,320,2016-07-01,335
212172,completed,2016-07-03,vitamin_Ultra Gainer,1200.0,1,1200.0,100148135,Health & Sports,Unknown,0.0,Cash_on_delivery,Net,1200,2016-07-01,336
212173,completed,2016-07-03,Audionic_B-710,1175.0,1,1175.0,100148136,Computing,Unknown,0.0,Cash_on_delivery,Net,1175,2016-07-01,337
212174,refund,2016-07-03,BK1010200BR,99.0,1,99.0,100148137,Soghaat,Unknown,0.0,Cash_on_delivery,Valid,99,2016-07-01,338
212175,completed,2016-07-03,Dany_AUK-650,4200.0,1,4200.0,100148138,Mobiles & Tablets,Unknown,0.0,Cash_on_delivery,Net,4200,2016-07-01,339
212176,completed,2016-07-03,RS_Double Delight,380.0,1,605.0,100148139,Soghaat,Unknown,0.0,Cash_on_delivery,Net,380,2016-07-01,340
212177,completed,2016-07-03,UK_Soan Papdi Original 250 Gms,150.0,1,605.0,100148139,Soghaat,Unknown,0.0,Cash_on_delivery,Net,150,2016-07-01,340
212178,completed,2016-07-03,UK_Tea Rusk Regular 220 Gms,75.0,1,605.0,100148139,Soghaat,Unknown,0.0,Cash_on_delivery,Net,75,2016-07-01,340
212179,canceled,2016-07-03,UK_Namkino All In One 200 Gms,80.0,1,240.0,100148140,Soghaat,MBC,0.0,Cash_on_delivery,Gross,80,2016-07-01,341
212180,canceled,2016-07-03,UK_Namkino Khat Mitha Mix 200 Gms,80.0,1,240.0,100148140,Soghaat,MBC,0.0,Cash_on_delivery,Gross,80,2016-07-01,341
212181,canceled,2016-07-03,UK_ Namkino Lajawab Mix 200 Gms,80.0,1,240.0,100148140,Soghaat,MBC,0.0,Cash_on_delivery,Gross,80,2016-07-01,341
212182,completed,2016-07-03,UK_Namkino Mix Nimco 200 Gms,80.0,1,80.0,100148141,Soghaat,MBC,0.0,Cash_on_delivery,Net,80,2016-07-01,341
212183,completed,2016-07-03,UK_Namkino Daal Moth Classic 160 Gms,90.0,1,90.0,100148142,Soghaat,MBC,0.0,Cash_on_delivery,Net,90,2016-07-01,341
212184,completed,2016-07-03,UK_Gift Box Sohan Halwa 500 Gms,340.0,2,680.0,100148143,Soghaat,Unknown,0.0,Bank or Card,Net,680,2016-07-01,342
212185,completed,2016-07-03,UK_ Namkino Daal Moong 200 Gms,90.0,3,1435.0,100148144,Soghaat,Unknown,0.0,Cash_on_delivery,Net,270,2016-07-01,343
212186,completed,2016-07-03,UK_Gulab Jamun Tin Pack  1000 Gms,520.0,1,1435.0,100148144,Soghaat,Unknown,0.0,Cash_on_delivery,Net,520,2016-07-01,343
212187,completed,2016-07-03,UK_Habshi Halwa Tin Pack 400 Gms,285.0,1,1435.0,100148144,Soghaat,Unknown,0.0,Cash_on_delivery,Net,285,2016-07-01,343
212188,completed,2016-07-03,UK_Namkino Mix Nimco 200 Gms,80.0,2,1435.0,100148144,Soghaat,Unknown,0.0,Cash_on_delivery,Net,160,2016-07-01,343
212189,completed,2016-07-03,UK_Namkino Crunchy Nut Mix 200 Gms,100.0,2,1435.0,100148144,Soghaat,Unknown,0.0,Cash_on_delivery,Net,200,2016-07-01,343
212190,canceled,2016-07-03,UK_Namkino Khat Mitha Mix 200 Gms,80.0,1,160.0,100148145,Soghaat,Unknown,0.0,Others,Gross,80,2016-07-01,341
212191,canceled,2016-07-03,UK_Namkino All In One 200 Gms,80.0,1,160.0,100148145,Soghaat,Unknown,0.0,Others,Gross,80,2016-07-01,341
212192,canceled,2016-07-03,AC_ac168-yellow,1019.0,1,1019.0,100148146,Women's Fashion,Unknown,0.0,Bank or Card,Gross,1019,2016-07-01,344
212193,completed,2016-07-03,BK1010200BR,99.0,1,99.0,100148147,Soghaat,Unknown,0.0,Cash_on_delivery,Net,99,2016-07-01,345
212194,completed,2016-07-03,UK_Namkino All In One 200 Gms,80.0,1,240.0,100148148,Soghaat,MBC,0.0,Cash_on_delivery,Net,80,2016-07-01,341
212195,completed,2016-07-03,UK_Namkino Khat Mitha Mix 200 Gms,80.0,1,240.0,100148148,Soghaat,MBC,0.0,Cash_on_delivery,Net,80,2016-07-01,341
212196,completed,2016-07-03,UK_ Namkino Lajawab Mix 200 Gms,80.0,1,240.0,100148148,Soghaat,MBC,0.0,Cash_on_delivery,Net,80,2016-07-01,341
212197,completed,2016-07-03,audionic6-954217-562582,585.0,1,585.0,100148149,Computing,45254,0.0,Cash_on_delivery,Net,585,2016-07-01,346
212199,canceled,2016-07-03,Emo_SS-21775-41,1199.0,1,1199.0,100148151,Men's Fashion,Unknown,0.0,Bank or Card,Gross,1199,2016-07-01,347
212198,completed,2016-07-03,RS_Baklawa 500gm,330.0,1,330.0,100148150,Soghaat,Unknown,0.0,Cash_on_delivery,Net,330,2016-07-01,348
212201,refund,2016-07-03,Hawks_A17,425.0,1,425.0,100148152,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,425,2016-07-01,349
212202,completed,2016-07-03,urban_URT0023-L,1200.0,1,1200.0,100148153,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,1200,2016-07-01,350
212204,refund,2016-07-03,Bold_Fresh,299.0,1,299.0,100148154,Beauty & Grooming,Aß,0.0,Cash_on_delivery,Valid,299,2016-07-01,351
212205,canceled,2016-07-03,Al Muhafiz Sohan Halwa Cashew,570.0,1,5288.0,100148155,Soghaat,Unknown,0.0,Others,Gross,570,2016-07-01,352
212206,canceled,2016-07-03,Al Muhafiz Sohan Halwa Walnut,510.0,1,5288.0,100148155,Soghaat,Unknown,0.0,Others,Gross,510,2016-07-01,352
212207,canceled,2016-07-03,RS_Sohan Halwa_Tin-1000 GM,600.0,1,5288.0,100148155,Soghaat,Unknown,0.0,Others,Gross,600,2016-07-01,352
212209,canceled,2016-07-03,RS_Habshi Halwa Tin,280.0,2,5288.0,100148155,Soghaat,Unknown,0.0,Others,Gross,560,2016-07-01,352
212210,canceled,2016-07-03,RS_Chum Chum Tin,435.0,1,5288.0,100148155,Soghaat,Unknown,0.0,Others,Gross,435,2016-07-01,352
212211,canceled,2016-07-03,RS_Gulab jaman Tin,435.0,1,5288.0,100148155,Soghaat,Unknown,0.0,Others,Gross,435,2016-07-01,352
212212,canceled,2016-07-03,RS_Karachi Halwa Tin,280.0,2,5288.0,100148155,Soghaat,Unknown,0.0,Others,Gross,560,2016-07-01,352
212213,canceled,2016-07-03,RS_Honey Dry Fruit Halwa,325.0,2,5288.0,100148155,Soghaat,Unknown,0.0,Others,Gross,650,2016-07-01,352
212214,canceled,2016-07-03,BK5110250OR,234.0,2,5288.0,100148155,Soghaat,Unknown,0.0,Others,Gross,468,2016-07-01,352
212215,canceled,2016-07-03,BK5110500,500.0,1,5288.0,100148155,Soghaat,Unknown,0.0,Others,Gross,500,2016-07-01,352
212216,completed,2016-07-03,UK_Gift Box Pistachio Delight 500 Gms,370.0,1,370.0,100148156,Soghaat,Unknown,0.0,Cash_on_delivery,Net,370,2016-07-01,353
212217,completed,2016-07-03,UK_Namkino Mix Nimco 400 Gms,170.0,1,60.0,100148157,Soghaat,Unknown,141.66,Cash_on_delivery,Net,170,2016-07-01,354
212218,completed,2016-07-03,UK_ Namkino Daal Moong 200 Gms,90.0,1,60.0,100148157,Soghaat,Unknown,75.0,Cash_on_delivery,Net,90,2016-07-01,354
212219,completed,2016-07-03,UK_Namkino Badshahi Mix 200 Gms,100.0,1,60.0,100148157,Soghaat,Unknown,83.34,Cash_on_delivery,Net,100,2016-07-01,354
212220,canceled,2016-07-03,Infinix Hot Note X551-1GB-Gold-Nationwide Delivery,12600.0,1,12600.0,100148158,Appliances,Unknown,0.0,Cash_on_delivery,Gross,12600,2016-07-01,355
212222,completed,2016-07-03,Al Muhafiz Sohan Halwa Almond,350.0,1,150.0,100148159,Soghaat,Unknown,200.0,Cash_on_delivery,Net,350,2016-07-01,354
212223,refund,2016-07-03,UK_Namkino Khat Mitha Mix 200 Gms,80.0,1,870.0,100148160,Soghaat,Unknown,0.0,Cash_on_delivery,Valid,80,2016-07-01,111
212224,refund,2016-07-03,RS_Habshi Halwa Tin,280.0,1,870.0,100148160,Soghaat,Unknown,0.0,Cash_on_delivery,Valid,280,2016-07-01,111
212225,refund,2016-07-03,UK_Namkino Mix Nimco 200 Gms,80.0,1,870.0,100148160,Soghaat,Unknown,0.0,Cash_on_delivery,Valid,80,2016-07-01,111
212226,refund,2016-07-03,UK_Namkino Crunchy Nut Mix 200 Gms,100.0,1,870.0,100148160,Soghaat,Unknown,0.0,Cash_on_delivery,Valid,100,2016-07-01,111
212227,refund,2016-07-03,RS_Baklawa 500gm,330.0,1,870.0,100148160,Soghaat,Unknown,0.0,Cash_on_delivery,Valid,330,2016-07-01,111
212228,canceled,2016-07-03,Lenovo Zuk,33999.0,34,1155966.0,100148161,Mobiles & Tablets,Unknown,0.0,Others,Gross,1155966,2016-07-01,356
212229,completed,2016-07-03,Nokia Asha 105,2620.0,1,3395.0,100148162,Mobiles & Tablets,Unknown,0.0,Cash_on_delivery,Net,2620,2016-07-01,357
212230,completed,2016-07-03,AUDIONIC BT110 SPEAKER,775.0,1,3395.0,100148162,Computing,Unknown,0.0,Cash_on_delivery,Net,775,2016-07-01,357
212231,completed,2016-07-03,bata_comfit-8613714-44-10,999.0,1,999.0,100148163,Men's Fashion,Unknown,0.0,Bank or Card,Net,999,2016-07-01,358
212233,completed,2016-07-03,bata_leena-5161226-37-4,999.0,1,999.0,100148164,Women's Fashion,Unknown,0.0,Cash_on_delivery,Net,999,2016-07-01,359
212235,completed,2016-07-03,Al Muhafiz Sohan Halwa Almond,350.0,1,150.0,100148165,Soghaat,Unknown,200.0,Cash_on_delivery,Net,350,2016-07-01,360
212236,completed,2016-07-03,VITAMIN_KOJIC ACID WHITENING CREAM,280.0,1,840.0,100148166,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,280,2016-07-01,361
212237,completed,2016-07-03,vitamin_Kojic Acid Whitening Face Wash,280.0,2,840.0,100148166,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,560,2016-07-01,361
212238,refund,2016-07-03,PucaM_SS-25-BLACK-41,1125.0,1,126.0,100148167,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,1125,2016-07-01,362
212240,refund,2016-07-03,kkc_Jasmine King Air Freshener,144.0,1,144.0,100148168,Home & Living,80702,0.0,Cash_on_delivery,Valid,144,2016-07-01,241
212241,completed,2016-07-03,PucaM_SS-2715-CAMEL-43,1500.0,1,1500.0,100148169,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,1500,2016-07-01,363
212243,completed,2016-07-03,kkc_Rose King  Air Freshener,144.0,1,144.0,100148170,Home & Living,80702,0.0,Cash_on_delivery,Net,144,2016-07-01,241
212244,canceled,2016-07-03,AC_110-white with blacck,999.0,1,999.0,100148171,Women's Fashion,Unknown,0.0,Cash_on_delivery,Gross,999,2016-07-01,364
212245,canceled,2016-07-03,HR_Pani Puri 360g,350.0,1,350.0,100148172,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,350,2016-07-01,365
212246,canceled,2016-07-03,hol_T-38-42,1450.0,1,1450.0,100148173,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,1450,2016-07-01,366
212248,completed,2016-07-03,Al Muhafiz Sohan Halwa Walnut,510.0,1,510.0,100148174,Soghaat,Unknown,0.0,Cash_on_delivery,Net,510,2016-07-01,367
212249,canceled,2016-07-03,Am-PTV_VC-1029-M,6000.0,1,7933.86,100148175,Men's Fashion,Unknown,0.0,Others,Gross,6000,2016-07-01,368
212251,completed,2016-07-03,Audionic_LT-486,250.0,1,525.0,100148176,Computing,Unknown,0.0,Cash_on_delivery,Net,250,2016-07-01,369
212252,completed,2016-07-03,Audionic_ LT-480,275.0,1,525.0,100148176,Computing,Unknown,0.0,Cash_on_delivery,Net,275,2016-07-01,369
212253,canceled,2016-07-03,sputnik_701/5-9,1500.0,1,1500.0,100148177,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,1500,2016-07-01,370
212255,completed,2016-07-03,B-power_8282391-43,2499.0,1,2499.0,100148178,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,2499,2016-07-01,371
212257,completed,2016-07-03,kcc_glamour deal,320.0,1,320.0,100148179,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,320,2016-07-01,48
212258,refund,2016-07-03,sputnik_701/D14-10,1500.0,1,1500.0,100148180,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,1500,2016-07-01,372
212260,completed,2016-07-03,kcc_fresh,180.0,1,180.0,100148181,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,180,2016-07-01,373
212261,completed,2016-07-03,Hstyle_HW-2016156,405.0,1,405.0,100148182,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,405,2016-07-01,374
